num,0,1,2,3
319,0.02247191011235955,0.03614457831325302,0.0,0.4712389380530973
0,0.13008130081300814,0.21599999999999997,0.06486486486486487,0.4546684709066306
0,0.13793103448275862,0.23346303501945523,0.20087336244541484,0.45868945868945865
0,0.2277580071174377,0.24767801857585137,0.1992619926199262,0.42201834862385323
0,0.2847682119205298,0.2819672131147541,0.22377622377622378,0.428842504743833
0,0.25806451612903225,0.27741935483870966,0.27710843373493976,0.38461538461538464
0,0.2697947214076246,0.3072100313479624,0.28405797101449276,0.37108433734939755
0,0.2515337423312884,0.28840125391849536,0.29461756373937675,0.36492890995260663
0,0.2937853107344633,0.31347962382445144,0.2625,0.4074941451990632
0,0.31518624641833815,0.31715210355987056,0.3076923076923077,0.40732265446224253
0,0.33066666666666666,0.3310810810810811,0.3022508038585209,0.4337899543378995
0,0.3220338983050847,0.3492063492063492,0.286624203821656,0.43478260869565216
0,0.34946236559139787,0.3540372670807454,0.3061224489795918,0.449074074074074
0,0.36604774535809015,0.40828402366863903,0.31186440677966104,0.4585365853658536
0,0.3907455012853471,0.42729970326409494,0.3114186851211072,0.45925925925925926
0,0.37569060773480667,0.43975903614457834,0.35064935064935066,0.49282296650717705
0,0.4011976047904191,0.45045045045045046,0.38095238095238093,0.5272331154684096
0,0.4051948051948052,0.4217252396166134,0.37037037037037035,0.5088495575221239
0,0.43569553805774286,0.4473684210526316,0.39716312056737585,0.5298013245033112
0,0.43271767810026385,0.4472843450479233,0.4300341296928327,0.5333333333333334
0,0.4489795918367347,0.4968152866242038,0.4581818181818182,0.55125284738041
0,0.45623342175066306,0.49491525423728816,0.43636363636363634,0.5792811839323467
0,0.42666666666666664,0.5119453924914675,0.46096654275092935,0.567287784679089
0,0.4463768115942029,0.5387205387205386,0.45296167247386754,0.5947046843177188
0,0.44582043343653255,0.535593220338983,0.4764890282131661,0.6086956521739131
0,0.45584045584045585,0.5441696113074205,0.5060975609756098,0.6375545851528385
0,0.47976878612716767,0.5415162454873647,0.5194029850746269,0.6277056277056277
0,0.4872521246458924,0.5684210526315789,0.5212121212121212,0.6592920353982301
0,0.49397590361445787,0.5830508474576271,0.5552407932011331,0.6318181818181818
0,0.5116279069767442,0.6060606060606061,0.5360230547550432,0.6342592592592593
0,0.523809523809524,0.598639455782313,0.5558912386706948,0.6579520697167756
0,0.56,0.5882352941176471,0.5600000000000002,0.6622807017543859
0,0.5400593471810089,0.6084142394822005,0.5545171339563864,0.6622516556291391
0,0.5365853658536586,0.5802047781569967,0.5558912386706948,0.688034188034188
0,0.5341246290801187,0.6202090592334495,0.5688622754491017,0.6796536796536796
